"Path","Bytes","Coverage","TodoOrStubMarkers","HistoricalRouteMarkers"
"e2e/app-gate.spec.ts","3272","Text pattern scan; deeper inspection only where cited in report","0","0"
"e2e/axe.ts","4095","Text pattern scan; deeper inspection only where cited in report","0","0"
"e2e/decode-continuity.spec.ts","7322","Text pattern scan; deeper inspection only where cited in report","0","0"
"e2e/faq.spec.ts","3092","Text pattern scan; deeper inspection only where cited in report","0","0"
"e2e/integrity.spec.ts","3956","Text pattern scan; deeper inspection only where cited in report","0","0"
"e2e/marketing.spec.ts","9102","Text pattern scan; deeper inspection only where cited in report","0","0"
"e2e/screenshots.spec.ts","3373","Text pattern scan; deeper inspection only where cited in report","0","0"
"e2e/supporting-surfaces.spec.ts","5823","Text pattern scan; deeper inspection only where cited in report","0","0"
"e2e/workspace.spec.ts","25490","Text pattern scan; deeper inspection only where cited in report","0","0"
"kilo.json","4974","Inventory only unless separately cited","",""
"legal/privacy.md","4647","Text pattern scan; deeper inspection only where cited in report","0","0"
"legal/refund.md","1506","Text pattern scan; deeper inspection only where cited in report","0","0"
"legal/terms.md","3627","Text pattern scan; deeper inspection only where cited in report","0","0"
"legal/withdrawal-consent.md","2288","Text pattern scan; deeper inspection only where cited in report","0","0"
"lighthouserc.cjs","896","Inventory only unless separately cited","",""
"next-env.d.ts","228","Inventory only unless separately cited","",""
"next.config.mjs","637","Inventory only unless separately cited","",""
"package-lock.json","490854","Inventory only unless separately cited","",""
"package.json","4399","Inventory only unless separately cited","",""
"playwright.config.ts","1094","Inventory only unless separately cited","",""
"postcss.config.mjs","81","Inventory only unless separately cited","",""
"prompt-for-chatgpt.txt","34534","Inventory only unless separately cited","",""
"public/brand/README.md","5833","Inventory only unless separately cited","",""
"public/brand/apple-icon-180.png","3273","Inventory only unless separately cited","",""
"public/brand/favicon-16.png","535","Inventory only unless separately cited","",""
"public/brand/favicon-32.png","1009","Inventory only unless separately cited","",""
"public/brand/favicon-48.png","1485","Inventory only unless separately cited","",""
"public/brand/favicon.ico","3083","Inventory only unless separately cited","",""
"public/brand/favicon.svg","594","Inventory only unless separately cited","",""
"public/brand/icon-192.png","3407","Inventory only unless separately cited","",""
"public/brand/icon-512-maskable.png","6897","Inventory only unless separately cited","",""
"public/brand/icon-512.png","9437","Inventory only unless separately cited","",""
"public/brand/logo-horizontal-dark.svg","7309","Inventory only unless separately cited","",""
"public/brand/logo-horizontal-dark@2x.png","17338","Inventory only unless separately cited","",""
"public/brand/logo-horizontal-light.svg","7309","Inventory only unless separately cited","",""
"public/brand/logo-horizontal-light@2x.png","17449","Inventory only unless separately cited","",""
"public/brand/mark-maskable.svg","654","Inventory only unless separately cited","",""
"public/brand/mark-mono.svg","526","Inventory only unless separately cited","",""
"public/brand/mark-square.svg","594","Inventory only unless separately cited","",""
"public/brand/mark.svg","594","Inventory only unless separately cited","",""
"public/brand/og-1200x630.png","173543","Inventory only unless separately cited","",""
"public/brand/wordmark-dark.svg","6688","Inventory only unless separately cited","",""
"public/brand/wordmark-light.svg","6688","Inventory only unless separately cited","",""
"public/manifest.webmanifest","700","Inventory only unless separately cited","",""
"scripts/check-entitlement-migration.mjs","1040","Text pattern scan; deeper inspection only where cited in report","0","0"
"scripts/drive-mcp-down.mjs","2135","Text pattern scan; deeper inspection only where cited in report","0","0"
"scripts/drive-mcp-up.cmd","535","Inventory only unless separately cited","",""
"scripts/drive-mcp-up.mjs","3071","Text pattern scan; deeper inspection only where cited in report","0","0"
"scripts/grant-dev-license.mjs","3562","Text pattern scan; deeper inspection only where cited in report","0","0"
"scripts/inspect-project-access.mjs","2353","Text pattern scan; deeper inspection only where cited in report","0","0"
"scripts/lint-copy.mjs","8946","Text pattern scan; deeper inspection only where cited in report","0","0"
"scripts/lint-forbidden-sources.mjs","3886","Text pattern scan; deeper inspection only where cited in report","0","0"
"scripts/lint-reachability.mjs","9771","Text pattern scan; deeper inspection only where cited in report","0","0"
"scripts/mcp-bridge-down.mjs","2377","Text pattern scan; deeper inspection only where cited in report","0","0"
"scripts/mcp-bridge-up.cmd","566","Inventory only unless separately cited","",""
"scripts/mcp-bridge-up.mjs","4279","Text pattern scan; deeper inspection only where cited in report","0","0"
"scripts/mcp-bridge.mjs","4322","Text pattern scan; deeper inspection only where cited in report","0","0"
"scripts/seed-dev-user.mjs","2254","Text pattern scan; deeper inspection only where cited in report","0","0"
"scripts/setup-paddle-sandbox.mjs","2511","Text pattern scan; deeper inspection only where cited in report","0","0"
"scripts/verify-entitlement-security.mjs","2066","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/app/(app)/auth/callback/route.ts","1004","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/app/(app)/billing/page.tsx","4411","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/app/(app)/case/page.tsx","1562","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/app/(app)/compose/page.tsx","899","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/app/(app)/dashboard/page.tsx","1057","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/app/(app)/error.tsx","585","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/app/(app)/forgot-password/page.tsx","3792","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/app/(app)/layout.tsx","558","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/app/(app)/loading.tsx","808","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/app/(app)/login/page.tsx","7004","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/app/(app)/reset-password/page.tsx","5161","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/app/(app)/signup/page.tsx","6347","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/app/(app)/vault/page.tsx","1642","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/app/__tests__/contrast.test.ts","5733","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/app/api/__tests__/analyze-reply-gate.test.ts","2874","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/app/api/__tests__/checkout-intent-gate.test.ts","4744","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/app/api/__tests__/compose-gate.test.ts","4669","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/app/api/__tests__/compose-llm-gate.test.ts","5845","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/app/api/__tests__/devices-gate.test.ts","3216","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/app/api/__tests__/license-status-gate.test.ts","1791","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/app/api/__tests__/paddle-webhook.test.ts","1905","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/app/api/__tests__/read-document-gate.test.ts","5955","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/app/api/__tests__/reminders-gate.test.ts","4545","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/app/api/__tests__/schemas.test.ts","3911","Text pattern scan; deeper inspection only where cited in report","1","0"
"src/app/api/analyze-reply/route.ts","1594","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/app/api/checkout/confirmation/route.ts","656","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/app/api/checkout/intent/route.ts","2584","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/app/api/compose/route.ts","5113","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/app/api/decode/route.ts","3053","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/app/api/devices/route.ts","2223","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/app/api/jobs/case-reminders/route.ts","940","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/app/api/jobs/purchase-emails/route.ts","579","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/app/api/license/status/route.ts","622","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/app/api/outcome/route.ts","3095","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/app/api/read-document/route.ts","8237","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/app/api/reminders/route.ts","3471","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/app/api/webhooks/paddle/route.ts","3116","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/app/apple-icon.png","3273","Inventory only unless separately cited","",""
"src/app/decode/DecodeClient.tsx","21985","Text pattern scan; deeper inspection only where cited in report","2","0"
"src/app/decode/page.tsx","517","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/app/dev/ui/DevUiGallery.tsx","29816","Text pattern scan; deeper inspection only where cited in report","3","0"
"src/app/dev/ui/page.tsx","258","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/app/error.tsx","712","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/app/faq/page.tsx","1868","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/app/favicon.ico","3083","Inventory only unless separately cited","",""
"src/app/globals.css","12633","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/app/icon.svg","594","Inventory only unless separately cited","",""
"src/app/layout.tsx","2342","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/app/loading.tsx","941","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/app/not-found.tsx","702","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/app/opengraph-image.alt.txt","93","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/app/opengraph-image.png","173543","Inventory only unless separately cited","",""
"src/app/page.tsx","7637","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/app/pricing/page.tsx","8028","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/app/privacy/page.tsx","199","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/app/refund/page.tsx","196","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/app/robots.ts","241","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/app/sitemap.ts","441","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/app/support/page.tsx","4966","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/app/terms/page.tsx","193","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/AnalyticsScript.tsx","770","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/AppBreadcrumb.tsx","1451","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/AppHeader.tsx","6646","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/AppShell.tsx","692","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/AuthCard.tsx","5316","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/BeforeYouSubmitChecklist.tsx","6287","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/CasePreview.tsx","3200","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/CaseStateBadge.tsx","1605","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/CheckoutButton.tsx","5260","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/ClockBriefCard.tsx","3370","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/ComposeGate.tsx","4076","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/CopyButton.tsx","917","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/DashboardClient.tsx","39624","Text pattern scan; deeper inspection only where cited in report","3","0"
"src/components/DeadlineChip.tsx","4702","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/DeviceManager.tsx","10047","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/DocumentCheckPanel.tsx","5321","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/EmptyState.tsx","1145","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/EvidenceStatusBadge.tsx","886","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/FactsLedgerCard.tsx","3619","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/FileDropZone.tsx","6240","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/HonestExpectationsCard.tsx","4792","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/LegalPage.tsx","4012","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/LegalToc.tsx","2710","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/LocalFirstBadge.tsx","1930","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/Logo.tsx","1722","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/MarketingShell.tsx","765","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/OfflineNotice.tsx","1185","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/OutcomeShareCard.tsx","2919","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/PageIntro.tsx","1073","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/PageState.tsx","913","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/PoaSection.tsx","6796","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/ProfileMenu.tsx","1853","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/ReplyCategoryLabel.tsx","1077","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/SectionHeading.tsx","642","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/SeverityBadge.tsx","789","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/SiteFooter.tsx","2514","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/Stepper.tsx","3823","Text pattern scan; deeper inspection only where cited in report","1","0"
"src/components/VaultGate.tsx","17094","Text pattern scan; deeper inspection only where cited in report","1","0"
"src/components/VaultLockedState.tsx","1342","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/VaultView.tsx","44984","Text pattern scan; deeper inspection only where cited in report","2","0"
"src/components/VerificationChecklistCard.tsx","2418","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/VerifiedStamp.tsx","1544","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/__tests__/CasePreview.test.tsx","1657","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/__tests__/DeadlineChip.test.tsx","2157","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/__tests__/EmptyState.test.tsx","934","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/__tests__/ProfileMenu.test.tsx","566","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/illustrations/MagnifierDocumentIllustration.tsx","1694","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/illustrations/ShieldCheckIllustration.tsx","1304","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/illustrations/VaultDoorIllustration.tsx","1996","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/marketing/HeroArtifact.tsx","3931","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/pricing/ConsentRow.tsx","957","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/pricing/FaqAccordion.tsx","3938","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/pricing/PurchasePanel.tsx","7646","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/providers.tsx","469","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/theme-provider.tsx","299","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/theme-toggle.tsx","952","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/ui/accent-word.tsx","664","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/ui/accordion.tsx","2138","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/ui/alert.tsx","1553","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/ui/badge.tsx","1547","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/ui/breadcrumb.tsx","2202","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/ui/button.tsx","1943","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/ui/card.tsx","2312","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/ui/checkbox.tsx","1144","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/ui/dialog.tsx","4022","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/ui/dropdown-menu.tsx","3582","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/ui/input.tsx","889","Text pattern scan; deeper inspection only where cited in report","1","0"
"src/components/ui/kbd.tsx","442","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/ui/label.tsx","585","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/ui/native-select.tsx","721","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/ui/password-input.tsx","1929","Text pattern scan; deeper inspection only where cited in report","1","0"
"src/components/ui/progress.tsx","797","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/ui/separator.tsx","489","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/ui/sheet.tsx","3614","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/ui/skeleton.tsx","301","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/ui/table.tsx","2096","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/ui/tabs.tsx","1717","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/ui/textarea.tsx","462","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/ui/toaster.tsx","879","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/ui/tooltip.tsx","974","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/workspace/CaseOutcome.tsx","5330","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/workspace/CaseWorkspace.tsx","68005","Text pattern scan; deeper inspection only where cited in report","1","0"
"src/components/workspace/EvidenceReview.tsx","13119","Text pattern scan; deeper inspection only where cited in report","1","0"
"src/components/workspace/IssuesRaised.tsx","2711","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/workspace/KindOverride.tsx","3356","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/workspace/PriorAttempts.tsx","5748","Text pattern scan; deeper inspection only where cited in report","1","0"
"src/components/workspace/ReplyDeltaReview.tsx","3602","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/workspace/RequestReview.tsx","10625","Text pattern scan; deeper inspection only where cited in report","1","0"
"src/components/workspace/RequirementGuidance.tsx","7894","Text pattern scan; deeper inspection only where cited in report","1","0"
"src/components/workspace/ResponseReview.tsx","18228","Text pattern scan; deeper inspection only where cited in report","2","0"
"src/components/workspace/WorkspaceSummary.tsx","7996","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/components/workspace/WorkspaceVisuals.tsx","1962","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/content/README.md","2087","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/content/__tests__/legalDisclosures.test.ts","5107","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/content/app.ts","30991","Text pattern scan; deeper inspection only where cited in report","3","0"
"src/content/auth.ts","3300","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/content/claims-allowlist.txt","413","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/content/legal.ts","17176","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/content/marketing.ts","16739","Text pattern scan; deeper inspection only where cited in report","1","0"
"src/content/sampleNotice.ts","1418","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/content/shared.ts","2909","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/content/support.ts","3629","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/content/surfaces.ts","1012","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/content/workspace.ts","9287","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/caseFile.test.ts","1584","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/caseFile.ts","3488","Text pattern scan; deeper inspection only where cited in report","1","0"
"src/core/caseState.test.ts","9356","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/caseState.ts","9360","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/classifier.ts","1411","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/clock.test.ts","6323","Text pattern scan; deeper inspection only where cited in report","1","0"
"src/core/clock.ts","7097","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/composer.test.ts","17663","Text pattern scan; deeper inspection only where cited in report","2","0"
"src/core/composer.ts","20514","Text pattern scan; deeper inspection only where cited in report","1","0"
"src/core/core.test.ts","7257","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/deadlinesModel.test.ts","2591","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/deadlinesModel.ts","3804","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/documentCheck.test.ts","6505","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/documentCheck.ts","8772","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/entities.test.ts","5720","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/entities.ts","8469","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/evidenceModel.test.ts","3223","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/evidenceModel.ts","12589","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/factsLedger.test.ts","7443","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/factsLedger.ts","7749","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/fixtures.test.ts","1830","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/fixtures.ts","38597","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/guidance.ts","18407","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/index.test.ts","1045","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/index.ts","7932","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/legacyMigration.test.ts","6854","Text pattern scan; deeper inspection only where cited in report","3","0"
"src/core/legacyMigration.ts","5094","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/letters.test.ts","2432","Text pattern scan; deeper inspection only where cited in report","1","0"
"src/core/letters.ts","4061","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/noticeAuthenticity.test.ts","4989","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/noticeAuthenticity.ts","7102","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/noticeIssues.test.ts","5336","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/noticeIssues.ts","3982","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/noticeParser.test.ts","2011","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/noticeParser.ts","4765","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/outcomeModel.test.ts","2786","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/outcomeModel.ts","3531","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/readiness.test.ts","7150","Text pattern scan; deeper inspection only where cited in report","1","0"
"src/core/readiness.ts","7386","Text pattern scan; deeper inspection only where cited in report","2","0"
"src/core/replyFixtures.test.ts","2579","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/replyFixtures.ts","9030","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/requirementGuidance.test.ts","4878","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/requirementGuidance.ts","6710","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/responseAnalyzer.test.ts","2603","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/responseAnalyzer.ts","4807","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/responseType.test.ts","5352","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/responseType.ts","12891","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/submissionNovelty.test.ts","6374","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/submissionNovelty.ts","8081","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/vault/crypto.test.ts","4505","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/vault/crypto.ts","9873","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/vault/db.ts","545","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/vault/envelope.ts","1297","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/vault/migration.test.ts","3280","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/vault/recovery.test.ts","2574","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/vault/schema.ts","990","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/vault/vault.test.ts","13124","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/vault/vault.ts","20207","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/verificationTrack.test.ts","4185","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/verificationTrack.ts","7007","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/violationKinds.ts","2675","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/workspace.fixture.ts","1632","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/workspace.test.ts","32253","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/core/workspace.ts","33006","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/__tests__/auth-callback.test.ts","4752","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/__tests__/breaker.test.ts","6429","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/__tests__/caseReminderEmail.test.ts","2712","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/__tests__/caseStore.test.ts","15633","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/__tests__/devices.test.ts","11609","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/__tests__/email.test.ts","1567","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/__tests__/evidencePack.test.ts","4536","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/__tests__/findingSections.test.ts","5098","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/__tests__/format.test.ts","2485","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/__tests__/idNormalize.test.ts","2626","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/__tests__/identityChecks.test.ts","4156","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/__tests__/noticeLikeness.test.ts","1271","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/__tests__/pendingDeadlines.test.ts","2760","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/__tests__/ratelimit.test.ts","1123","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/analytics.ts","3207","Text pattern scan; deeper inspection only where cited in report","1","0"
"src/lib/auth.ts","1692","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/breaker.ts","9022","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/caseEvidence.test.ts","794","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/caseEvidence.ts","1549","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/caseReminders.ts","5345","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/caseSchema.test.ts","897","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/caseSchema.ts","3017","Text pattern scan; deeper inspection only where cited in report","1","0"
"src/lib/caseStore.ts","18614","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/decodeAnnotations.test.ts","5410","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/decodeAnnotations.ts","4497","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/devices.ts","9401","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/documentChecks/identity.ts","9341","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/documentChecks/runCheck.ts","4258","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/draftStrength.test.ts","2181","Text pattern scan; deeper inspection only where cited in report","0","0"
